UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
B1AK53	83715	ESPN	-0.407982558	-0.234075802	-0.689555651	-0.868217381	0.887327889	0.302378887	0.544452116	0.496830579	-0.29931048	-0.790816005	-0.166255047	-0.575540196	-0.924164164	-0.636456664	-1.173570674	-1.803889442	-0.892315785	-0.360826214	-0.338940778
B1ANS9	128025	WDR64	-1.384256026	-1.163850784	0.430446564	0.116160969	NA	NA	-0.330336288	-3.210689552	-0.746561749	-0.661989532	-1.767900032	-1.468934354	-1.902091844	-0.924457934	-1.373732836	-2.494168698	-2.75946317	NA	NA
B2RTY4	4649	MYO9A	-0.908995363	-0.008471144	-0.53429141	-0.017773853	0.073225408	-0.029085527	-2.348091502	0.656139413	NA	-0.773962445	0.202969778	-0.045479203	-0.852883105	0.204295402	0.040043328	-0.888914308	0.411316986	-0.541874525	0.224822083
B2RUZ4	388588	SMIM1	0.153134877	0.597161011	-0.113309673	1.096745365	0.361485834	0.635735711	NA	NA	0.985455222	1.098859714	1.643461253	-0.241360466	1.200795463	NA	NA	-0.285324921	-3.799019334	1.245049174	1.200668391
B7ZBB8	648791	PPP1R3G	-0.986011128	0.054014514	0.142171251	-0.971814089	0.371605137	-0.735911001	-0.305291792	-0.684246636	-0.183188565	0.035424236	-0.754877596	-2.604590755	-1.550641061	-0.427209895	-0.741016658	0.727742647	-0.736080224	-0.856917439	-0.355149211
C9JLW8	348262	MCRIP1	-1.389741801	-1.429472768	-1.41973982	-1.985268644	-1.001475601	-0.994864078	-0.304279233	-0.69352859	-1.151790428	-0.981176328	-0.375095514	-1.505331003	-1.328223811	-0.615625895	-1.03627152	-0.441098212	-2.185285686	-1.057991336	0.766897834
E9PRG8	102288414	C11orf98	-0.786053336	-2.25385039	-2.183106094	-1.653487763	NA	NA	-0.784398314	-0.704788018	-2.03095858	-0.270538921	-0.796297268	-1.682769939	-0.637187455	-1.408916377	-0.706934951	-0.862185407	-0.738344618	-0.59103867	-0.306877137
H7BZ55	728763	CROCC2	0.119165448	1.459516175	0.366360262	0.369966959	-0.279726757	1.813915291	2.189582314	0.125850346	0.18974166	0.289360227	3.072022599	0.175897539	3.097640996	3.62596392	0.213319125	1.021244505	0.013708717	0.820953953	-1.55115307
K7EJ46	440335	SMIM22	0.241313759	0.127131984	-0.397025931	-2.177499687	-0.872926652	0.189682338	0.716914568	-1.553576002	0.194731078	-0.639977276	0.430921908	-2.128491615	-0.150653906	0.827670238	-2.041489947	-0.336927821	-1.543293218	-0.990972911	0.424342989
L0R6Q1	113829	SLC35A4	-0.65001341	-1.343037485	-0.277194353	-0.559671545	-0.750393043	-1.093503852	-1.85958039	0.169666046	-0.46822376	-0.606103242	-0.814960087	0.490181126	-0.459930188	-0.268631508	-0.781072075	-0.654745395	0.093823522	-1.200800252	0.689915887
L0R819	110599588	ASDURF	-1.753302819	-1.076919841	-1.442356733	-1.521868912	-0.111026674	-0.873453723	-0.993536426	-1.107870615	-1.871141336	-0.760338694	-0.393310829	-1.71671532	-0.906258247	0.696148748	0.116547876	-1.422516028	-0.368015078	-2.635085564	0.417025669
L0R8F8	54471	MIEF1	0.322882378	0.53947701	0.044136533	-0.181325839	-0.492796468	-0.504810112	-0.629489952	-0.177552954	-0.280209717	-2.043460862	-0.324133161	-0.337237723	-0.966507423	NA	NA	-0.552256114	-1.482292165	-0.41461398	-0.015042513
O00115	1777	DNASE2	-0.1426188	-0.31499287	-0.687857044	-0.825522903	-1.136305564	-1.422150372	-1.170936351	-0.740674912	-1.160327981	-1.491272725	-1.015899138	-1.139718503	-0.847091995	-0.655541438	-0.393752268	-0.702882741	0.078855972	-1.158392637	0.339219363
O00116	8540	AGPS	-0.612596543	-0.359019142	-0.079283814	-0.584797174	-0.431029514	-0.386384506	-0.573960407	0.007543873	-0.543310318	-0.601894345	-0.079790848	-0.392061058	-0.591950896	0.115749234	0.142362075	-0.329507501	-0.444471546	-1.069779804	0.388959365
O00139	3796	KIF2A	-0.422740591	-0.413021077	-0.225001209	-0.566966028	-0.233633496	-0.138472617	0.006358022	-0.389202634	-0.720823934	-0.70693346	-0.309875264	-0.432573426	-0.159242397	-0.243945604	-0.608584904	-0.412033111	-0.844079548	0.0414786	-0.013227256
O00142	7084	TK2	0.387584932	-0.352460235	0.424583645	0.349297627	-0.455890928	-0.007491338	-0.264351892	0.43323222	0.275260699	0.225477161	-0.069717434	0.01333001	0.113639349	0.393884821	0.090736051	-0.202989684	-0.71484623	-0.041437986	0.219822712
O00148	10212	DDX39A	-1.397805183	-1.46658567	-0.668864902	-1.554702068	-0.533285691	-0.770509137	-1.645420852	-0.361177432	-1.055185599	-0.877566182	-1.208898842	-1.002603289	-0.962578949	-0.80121137	-0.829470175	-0.945861475	-0.326184814	-1.490427269	0.354935251
O00151	9124	PDLIM1	-0.900874379	-0.870127121	-0.449825566	-1.043655397	-0.009594661	-0.050975647	-0.068098087	-0.730970061	-0.548318083	0.072686947	0.557230712	-0.177561725	0.708188372	0.240817937	0.18155179	-0.193654047	0.084281825	-0.811241802	-0.077140243
O00154	11332	ACOT7	-0.571375387	-1.449589907	-0.560235175	-2.001580605	-0.524662058	-0.134779117	-1.522104192	-1.246053917	-0.85349328	-1.185513412	-0.375382522	-0.701390909	-0.600002409	-0.390833448	-0.598797756	-0.55138923	-0.25713881	-1.288009344	-0.115971605
O00159	4641	MYO1C	1.336046456	0.576659229	0.858323457	0.890332104	1.184048603	0.842030133	1.502462994	1.323690646	0.291872326	1.342572638	1.215662934	1.336181844	1.221551442	1.51285641	0.439318084	0.587582563	-0.991120365	0.035322754	0.993945175
O00160	4542	MYO1F	0.117290816	-0.502558359	1.351244153	-0.366422276	-0.187524786	-0.234273436	-0.492450299	0.305134482	-0.61620549	-0.287511282	-0.023275001	0.00132228	-0.329738801	0.364454629	0.179278962	0.583286022	-0.173352364	0.237367235	0.264515749
O00161	8773	SNAP23	-0.12173877	-0.342680147	-0.164577969	-0.010937898	0.062376643	0.468497756	0.086484788	0.229799399	-0.303665289	0.062010105	0.307359	0.050250224	0.306510119	0.119521229	-0.00620895	0.1687365	-0.078495662	-0.292110643	0.48271992
O00165	10456	HAX1	-0.729601929	0.268194383	-0.556535798	-0.530038816	-0.422512636	-0.805093729	-0.090547628	-0.064444442	-0.767198463	-0.199090156	-0.365341987	0.029631153	-0.339296709	-0.405530706	-0.620374333	-0.7559693	0.080417413	-0.702619972	0.433116488
O00167	2139	EYA2	-1.728642986	-2.85019262	-1.606804761	-2.180732314	-1.435630188	0.469644618	-0.113894491	-0.870632469	-0.453510038	-3.451834613	-0.674625016	NA	NA	-0.687604683	0.080827223	NA	NA	-0.691254012	1.136039203
O00168	5348	FXYD1	-0.153847302	0.933061877	1.008591361	-0.203501017	-1.176472634	1.421859187	0.738452594	0.438278472	-0.850296354	1.208083396	1.691315986	-1.28642363	1.563743662	1.940445819	-0.27485559	1.078583115	1.999311015	-2.337484094	NA
O00170	9049	AIP	-0.945050393	-0.510188587	-0.307380211	-0.827975295	-0.312578906	-0.568259599	-0.404781537	-0.694792644	-0.812476296	-0.748764557	-0.339776153	-0.691488306	-0.600296313	-0.212965417	-0.897088908	-0.486632127	-0.964602587	-1.652110281	0.430680021
O00178	9567	GTPBP1	-0.193860817	-0.018222313	0.264782759	-0.288927332	0.240218546	-0.117145831	0.345971086	-0.060530916	0.066166392	-0.254227683	0.116818769	-0.816481038	-0.238791567	0.481594565	-0.179836546	0.339169572	0.388691682	-0.105750941	0.318430877
O00182	3965	LGALS9	-0.406916147	-1.82225473	-0.144051938	-1.166716841	-1.284934605	-0.444597799	-0.385852598	-0.249040438	-1.070234034	-0.536039746	0.154799636	-0.199802552	0.265033025	-0.084612212	0.605970447	-0.314270214	0.011404369	-0.00840381	0.20685246
O00186	6814	STXBP3	-0.641941584	-0.385155408	0.112298893	-0.663184636	0.45384119	-0.3510962	0.022439234	-0.848911988	-0.192316134	-0.082605992	-0.250325812	-0.243893591	-0.264746758	0.646560112	-0.409224139	0.248443343	0.112143511	-0.683256813	0.793642683
O00192	421	ARVC	-0.385332551	-0.279507875	-0.539326391	-0.205936516	0.435498165	-0.991841923	-0.893066837	-0.471261884	-0.659901859	-0.560650996	-0.138682513	-0.350977172	-0.418846828	-0.325282083	-0.514197884	-0.70936357	0.213080937	-0.121550219	0.175140097
O00193	10944	C11orf58	-2.740435399	-1.667740284	-1.066300245	-1.895930039	-1.134584976	-0.883985883	-0.222507451	-0.883031714	-0.874136553	-0.953029288	-0.858322199	-1.139682743	-0.913062423	-0.743073909	-0.664795763	-0.576506867	-1.730750865	-0.409255873	0.586271711
O00194	5874	RAB27B	0.534032288	0.317540772	0.336810138	1.10622028	2.112222896	0.492666906	0.011956035	1.261907375	1.92810549	0.746701712	0.451240448	1.386157863	-0.198221075	NA	NA	1.209993519	0.885939862	0.286234625	0.860343988
O00203	8546	AP3B1	-0.238841225	-0.350649617	-0.025083307	-0.168630031	-0.101648326	-0.042155656	-0.043746396	0.092083574	-0.557387824	-0.084532717	-0.225929305	-0.461870226	0.113906247	0.052342304	-0.056726762	-0.144576045	-0.787005357	-0.694477485	0.186340996
O00213	322	APBB1	1.948767513	0.532696028	0.253392242	-0.411478729	0.808463069	0.826126379	1.101675495	0.131266038	-0.254422916	0.544604493	0.459625575	-0.257303466	0.080488406	1.042164256	0.538913867	0.017697454	0.561444991	-0.961018537	0.293951324
O00214	3964	LGALS8	0.032691149	-0.356769367	-0.030218391	-0.393897884	-0.043054861	-1.171197276	-0.172340937	0.404337391	0.169402648	-0.282985337	0.045460562	-0.378760147	-0.300438335	0.021781652	0.207660177	-0.112560375	-0.155546926	-0.080220279	0.155200949
O00217	4728	NDUFS8	-0.804717866	-0.202418486	-0.279477173	-0.250426148	-0.276306582	-0.243737809	-0.722110845	-0.590687497	-0.598340816	-0.388643809	-0.354636444	-0.056647008	-0.26350572	-0.002659488	-0.648733173	-0.295920512	1.291899483	-1.589656046	0.380939075
O00221	4794	NFKBIE	-0.427323597	0.051259653	-0.141324763	-0.193167508	-0.45732979	0.139588619	-0.16691156	-0.35556242	-1.182002622	-0.750016278	-1.071241944	-1.263563321	-1.385441186	0.377660857	-1.537998922	-0.068745493	0.535864201	-0.475231942	0.794344144
O00231	5717	PSMD11	-0.725102925	-0.390155798	-0.036990214	-0.670605312	-0.230473684	-0.271742498	-0.143755807	-0.20573654	-0.578512802	-0.682020398	-0.524727733	-0.867834555	-0.327158064	0.095615229	-0.643172818	-0.421714136	-0.272632356	-1.362314975	0.123669029
O00232	5718	PSMD12	-0.762217371	-0.767745436	-0.262874142	-0.792653097	-0.329776037	-0.4936934	-0.278292957	-0.211114554	-0.750980965	-0.81395483	-0.506242054	-1.098895212	-0.76632856	-0.050568191	-0.608556158	-0.362927299	-0.128132287	-0.751063037	0.107811813
O00233	5715	PSMD9	-0.591318348	-1.478132085	-0.524531323	-0.939702123	-0.454615251	-0.099779578	-0.489738928	-0.548080679	-1.070857519	-0.148437158	-0.475910934	-0.707882272	-0.127948142	-0.184098733	-0.947923664	-0.195931816	-0.735507899	-0.167490878	0.011108976
O00244	475	ATOX1	-1.511475017	-1.28808643	-1.3183449	-1.425860107	-0.359166496	-0.536836309	-0.401936516	-0.682334163	-0.307346208	-0.904113279	-0.368454982	-1.56486264	-0.960473437	-0.801081717	-0.610215263	-0.918174427	-1.276726345	-0.916168675	0.305058837
O00255	4221	MEN1	-0.460136948	0.081972045	-0.211168918	-0.243542644	0.436113926	0.155138051	0.399638088	0.490082654	-1.024083521	-0.360748271	-0.4974718	-0.196237705	-0.360795896	0.300608083	-0.104928414	-0.072773134	-0.041386106	-0.713341068	0.498928385
O00257	8535	CBX4	NA	NA	NA	NA	-1.034714154	-0.945083901	-1.064326463	-0.202045137	-1.545159052	NA	-0.473207954	-0.178038112	-1.068654929	-0.181303779	-1.451941655	-0.995170069	-0.164420673	-1.477601139	-1.291777323
O00258	7485	GET1	0.493117542	0.777239006	0.133767236	-0.307895306	0.429789779	-0.296175339	-0.31919458	-0.921490148	-1.02394129	0.210749797	-0.589958798	-0.480163027	-0.151250199	0.696455157	0.438113734	0.207184089	0.296386613	-0.448853657	0.544234087
O00264	10857	PGRMC1	-0.029117264	0.035314411	0.234906624	-0.571423498	-0.045491969	0.541041907	0.445855492	-0.147900385	-0.392565641	0.272951632	-0.162795268	0.253463731	0.255102344	1.058813935	-0.100540234	0.287809282	-1.11140587	-0.241911047	0.969208547
O00267	6829	SUPT5H	-1.76989687	-0.859168131	-0.625024359	-1.339372934	-0.450964914	-1.089940283	-1.225233358	-0.674053458	-1.498943957	-0.548193474	-1.085830089	-1.247760273	-1.224733736	-0.469018833	-1.180907874	-0.594897237	-1.678897571	-1.672949159	-0.007263312
O00268	6874	TAF4	-0.618438277	-0.614055142	-0.908855978	-1.530115916	-0.077467357	-0.080732304	0.168503577	-0.181784962	-1.123848112	-0.008908223	-0.765006444	0.348143966	0.15923166	-0.348058204	0.146090995	0.194491798	-0.127370026	-0.737550138	0.481286235
O00273	1676	DFFA	-0.811229494	-0.549003009	-0.545790497	-0.844705241	-0.115187287	-0.246023176	-0.256327783	-0.244126643	-0.647780384	-0.667476889	-0.448972729	-0.763549598	-0.162734176	-0.398463433	-1.003474138	-0.638533349	-0.797303076	-1.977862402	0.569216234
O00291	3092	HIP1	-0.038009005	-0.377815024	-0.172185789	-0.23466008	-0.257989035	0.070861254	-0.075544337	0.107957293	-0.873991835	-0.061374706	-0.150480722	-0.133296549	0.09621096	-0.044701956	-0.194054068	-0.068623291	-0.871467123	-0.496113966	0.70447883
O00299	1192	CLIC1	-1.789998208	-1.445673627	-0.466836764	-1.67392889	-0.781283309	-1.128237199	-0.689978264	-0.89367855	-1.305625396	-0.979040438	-0.812286778	-1.047226742	-0.825726359	-0.175966288	-1.251861667	-1.15465591	-1.823459713	-2.099983791	-0.121928011
O00300	4982	TNFRSF11B	-1.056895093	NA	4.050567756	-0.693388586	-1.173241061	0.077094845	-0.823428795	-1.633423283	-0.70507383	-0.247952634	-1.424527312	0.279234029	2.196452992	-1.799936675	-4.151440414	-1.605784512	NA	NA	-0.859321287
O00303	8665	EIF3F	-0.22997781	-0.511261149	-0.021735008	-0.164896397	-0.284193337	0.080743131	-0.097244416	0.164120974	-0.602111537	-0.038633146	-0.01964905	-0.387019758	-0.430643119	0.129977778	-0.64108706	-0.457385488	-0.545733526	-1.363865626	0.219798223
O00329	5293	PIK3CD	0.362983239	-0.461549884	0.573813667	-0.696227668	0.569978413	0.663883141	-0.096910645	-0.42168294	0.13857989	0.065569003	-0.050231307	-0.791938208	0.030800251	0.694983971	1.010522443	0.087276891	-1.22255129	0.126246429	0.21937076
O00330	8050	PDHX	-0.183815078	-0.621592633	-0.371047352	-0.15159545	-0.810390367	-0.298843424	-1.165983705	0.586270208	-0.433064509	-0.142754442	-0.706442273	-0.035795989	-0.325909759	-0.425481352	-0.904058324	-0.803829336	1.007375911	-1.095957298	-0.091958028
O00338	6819	SULT1C2	-1.256626458	NA	NA	NA	-0.335425454	-0.379301384	-0.846005964	-0.95680127	-0.599892447	NA	-2.354524058	-0.755987405	-0.994233618	-0.399240157	-0.848583804	-0.798128896	-1.588735392	-0.080114829	0.857595519
O00339	4147	MATN2	-0.04104694	-0.442038478	1.05572139	0.243377389	1.496463678	0.290758812	1.223138922	0.368141318	0.446470858	2.021252332	1.203355419	0.380369711	1.699782998	1.156635634	0.159035747	1.058778069	-0.276312037	0.147547742	1.120218802
O00370	NA	LORF2	0.717879962	0.21703697	0.071463176	0.135138992	NA	NA	1.213337217	0.383029583	NA	0.411821186	NA	0.687940915	-0.281572341	-0.01530268	-0.634136851	-0.246329741	0.947078231	-3.007610932	-1.818212822
O00391	5768	QSOX1	0.06510833	-0.643808336	1.425254967	-0.847471882	0.38063981	-0.102652875	-0.066432962	0.124803911	-0.222601081	0.058013165	-0.401666301	-0.122825947	-0.37748263	0.08101506	-0.098748559	0.26821827	-0.751839997	-0.221242689	-0.75212189
O00399	10671	DCTN6	-0.579059771	-0.121261244	-0.305461827	-0.302161957	0.073481929	0.486495463	0.434024306	-0.173517979	-0.699798753	0.099409692	-0.130988267	-0.125503669	0.434694895	-0.616972702	-0.482360265	0.111691552	-0.216811873	-1.588159724	0.579025796
O00400	9197	SLC33A1	-0.361537354	-0.254604189	0.008396197	-0.499706289	-0.271609605	-0.220245986	-0.629667305	0.150193875	-0.779839088	-0.423486525	0.069486521	-0.795716726	-0.523728896	0.144275147	-0.16313264	0.100026238	-0.233938184	-0.463061953	0.341669609
O00401	8976	WASL	-0.463856947	-0.551694718	-0.72436112	-1.008257422	0.019814635	-0.530306878	0.005945194	-0.82287138	-0.429347615	-0.18081027	-0.036313555	-0.567486742	-0.562207779	0.170250504	-0.320680674	-0.15880336	-0.941247641	-0.612324495	0.102684764
O00410	3843	IPO5	-0.258881871	-0.482766289	-0.262237214	-0.947400782	0.028148913	-0.13884099	-0.138628992	0.138961515	-0.332198261	-0.165311636	-0.135385137	-0.263597974	0.129890643	0.219808155	-0.347821123	-0.441564274	0.17452564	-0.783756148	0.381376572
O00411	5442	POLRMT	-0.983843061	-0.116295222	-0.657061483	-0.224690365	-0.002763508	0.01739962	-1.754316433	-0.631906792	0.006156987	-0.837364158	-0.104525978	0.321024776	-0.553881208	-0.16728081	-0.276776804	-0.797768397	1.040477991	-1.232880809	0.472204271
O00418	29904	EEF2K	-0.839142396	-0.251594171	-0.337019109	-0.079211207	0.12483898	-1.025784723	-0.466727537	-0.412781807	-0.015854021	-0.257081845	-0.327870479	-0.203975976	-0.476596039	-0.234119185	-0.166751155	-0.835606932	0.986490834	0.339088476	0.640517544
O00422	10284	SAP18	-1.727623182	-1.161191116	-1.067066161	-1.358051521	-0.542940446	-1.071554133	-0.812864816	-1.00515645	-1.253125929	-0.995249018	-1.125998634	-0.527188046	-0.679289923	-0.556674647	-1.487123737	-1.599957813	-1.800123629	-0.856602643	0.003797385
O00423	2009	EML1	0.430210098	0.494247386	0.290684183	0.065897359	-0.035077422	0.738256805	0.742731967	0.407873694	0.04622275	0.700870037	0.64549004	0.199645543	1.07129524	0.886538855	0.719927276	0.280461427	1.75663891	0.147390947	0.367572393
O00425	10643	IGF2BP3	-1.664486786	-1.775537513	-2.321173592	-2.641091601	-2.677377525	-1.6031712	-1.483657242	-0.713530384	-2.066451797	-1.712481999	-2.229590166	-3.023164742	-2.361811968	-1.590531508	-1.566208956	-1.635405299	-0.531807197	-2.079129631	-1.278434341
O00429	10059	DNM1L	-1.126755013	-0.565088107	-0.203183066	-0.662700397	-0.112278385	-0.162682382	-0.577785334	-0.440832942	-0.57399071	-0.781770447	-0.296866527	-0.701612719	-0.122838007	0.16705219	-0.282544073	-0.240004153	-0.423903457	-0.958240123	0.634220866
O00442	8634	RTCA	-0.711504963	-0.360428761	-0.103346492	-0.550244971	-0.494331617	-0.663613153	-0.321355844	-0.112136584	-0.796209653	-1.23056855	-0.661633504	-0.547280836	-0.105187166	0.307999052	-0.72435942	-0.6069568	0.052290481	-1.680436251	0.215589374
O00443	5286	PIK3C2A	-0.335302441	0.191071166	-0.212778594	-0.791526575	0.267747029	0.182466238	0.255523171	0.302833606	-0.587674659	-0.101945546	0.199100204	-0.596996452	-0.133534696	0.308041483	0.095980042	0.195723017	-0.303182618	-0.378906889	0.474267099
O00444	10733	PLK4	2.875227849	0.605053255	1.638916369	1.679119159	2.327694095	1.622433139	2.165967839	1.360164762	0.426113888	2.419208525	1.675487113	0.916795031	1.095072765	1.165150362	1.366922418	1.493125016	0.733493743	0.292391206	1.887018014
O00458	3475	IFRD1	-1.099660354	-0.258251028	0.405693373	-1.500346507	-0.867773618	-0.618455567	-1.267143441	-0.453104813	-0.601425333	-0.910321895	-0.885731703	-0.752303235	-0.991004274	-2.097924011	-0.526246645	0.099677542	-0.545474819	-0.926707121	-0.754450686
O00459	5296	PIK3R2	-0.103110455	-0.049778692	-0.39010445	-0.663415608	-0.250771968	-0.394167003	-0.067881341	-0.054095593	-0.565255196	-0.615089724	0.12019281	-0.170477953	-0.030469694	0.160186411	0.476073333	0.215042044	0.031451455	-0.47446004	0.054518078
O00461	27333	GOLIM4	-0.456291824	-0.359177443	-0.054428431	-0.221641937	-1.486503558	-0.232340066	-0.547545134	-0.129294091	-0.031894319	0.137254866	-0.039273461	0.166568819	0.554237899	0.082649031	0.233319394	-0.173507655	-0.552321156	0.35232588	-0.298262991
O00462	4126	MANBA	-0.639159948	-0.210856866	-0.009912759	-1.785023185	0.004718231	-0.554253225	-0.368286578	-0.582850255	-0.857088104	-0.899710275	-0.562572941	-0.836619902	-0.884680256	-0.21747664	-0.666362861	-0.156911232	-0.452034285	-1.132538658	0.3490225
O00463	7188	TRAF5	-2.589982938	0.083284519	-0.341958619	-0.575773795	0.254446815	0.684734806	1.26637004	-0.475095102	-1.235156647	0.022551088	0.483417356	-2.009078921	0.602421397	0.227336166	0.16031766	-0.828704288	-1.135870503	NA	-0.495944171
O00468	375790	AGRN	-0.67392339	-0.636142354	0.167180661	-0.775608742	-0.30181554	-0.924658232	-0.285508067	-0.255617482	-0.26810944	0.029614927	-0.068328336	-0.964760067	-0.090770807	0.979561238	-0.826284207	-0.095308508	-1.222181718	-0.625827471	0.070954535
O00469	5352	PLOD2	-1.012441146	-1.408584154	1.326534819	-1.79740439	-1.287408485	-1.509597731	-1.83615306	-0.525827141	-1.201563508	-1.243794957	-1.323467682	-0.748798215	-1.272192304	-1.226043847	-0.889255805	-1.781086911	-1.160706103	-1.269546056	-1.276670703
O00470	4211	MEIS1	-1.123169955	-0.664170578	-0.615587094	-1.404729465	-0.689412807	-0.475786657	0.00414316	-0.595053359	0.375690395	-0.452182135	-0.557902984	-0.665667666	-0.235885277	-0.468665055	-0.203382314	-0.413186348	-1.035231654	-0.228729739	-0.05753457
O00471	10640	EXOC5	0.046093773	0.067216598	0.224150171	-0.20126187	0.497096381	0.355701996	0.416315059	0.50586239	0.092587299	0.545227767	0.399732369	0.293851017	0.305078578	0.481437037	0.393463688	0.192462726	-0.68837297	-0.192321267	0.427046188
O00478	10384	BTN3A3	0.437086536	0.577319568	0.49373843	-0.056536353	0.16113295	0.521424565	0.977913966	0.797528986	-0.027063559	0.05053064	0.306954385	-0.066617867	-0.070950098	0.451619521	0.294398194	0.426281325	0.528263627	-0.355481149	0.010903697
