EntrezID,Gene,Ensembl,Genomic Location,Core GESP Score ,Final GESP Score ,Integral monotopic GESP,GPCR,Ion Channel,Kinase,Enzyme,Transporter
375790,AGRN,ENSG00000188157,chr1:1020123-1056118:+,11,16.5,,,,,,
109,ADCY3,ENSG00000138031,chr2:24819169-24919839:-,11,16.5,,,,,1,
115,ADCY9,ENSG00000162104,chr16:3953387-4116185:-,11,16.5,,,,,1,
10154,PLXNC1,ENSG00000136040,chr12:94148723-94307675:+,11,16.5,,,,,,
23555,TSPAN15,ENSG00000099282,chr10:69451473-69507669:+,11,16.5,,,,,,
768211,RELL1,ENSG00000181826,chr4:37590800-37686376:-,11,16.5,,,,,,
972,CD74,ENSG00000019582,chr5:150401637-150412929:-,11,16,,,,,,
2535,FZD2,ENSG00000180340,chr17:44557459-44559570:+,11,16,,1,,,,
4986,OPRK1,ENSG00000082556,chr8:53225716-53251697:-,11,16,,1,,,,
3577,CXCR1,ENSG00000163464,chr2:218162845-218166995:-,11,16,,1,,,,
187,APLNR,ENSG00000134817,chr11:57233577-57237314:-,11,16,,1,,,,
5243,ABCB1,ENSG00000085563,chr7:87503633-87713323:-,11,15.5,,,,,,1
1439,CSF2RB,ENSG00000100368,chr22:36913628-36940449:+,11,15.5,,,,,,
8434,RECK,ENSG00000122707,chr9:36036433-36124451:+,11,15.5,,,,,,
942,CD86,ENSG00000114013,chr3:122055366-122121139:+,11,15.5,,,,,,
967,CD63,ENSG00000135404,chr12:55725323-55729707:-,11,15.5,,,,,,
1435,CSF1,ENSG00000184371,chr1:109910242-109930992:+,11,15.5,,,,,,
23767,FLRT3,ENSG00000125848,chr20:14322988-14337616:-,11,15.5,,,,,,
3732,CD82,ENSG00000085117,chr11:44564427-44620363:+,11,15.5,,,,,,
10347,ABCA7,ENSG00000064687,chr19:1040101-1065572:+,11,15.5,,,,,,1
22801,ITGA11,ENSG00000137809,chr15:68296533-68432162:-,11,15.5,,,,,,
160364,CLEC12A,ENSG00000172322,chr12:9951316-9995694:+,11,15.5,,,,,,
169714,QSOX2,ENSG00000165661,chr9:136206333-136245841:-,11,15.5,,,,,1,
2044,EPHA5,ENSG00000145242,chr4:65319563-65670495:-,11,15.5,,,,1,,
8613,PPAP2B,ENSG00000162407,chr1:56494747-56645301:-,11,15.5,,,,,1,
57451,TENM2,ENSG00000145934,chr5:167284799-168264157:+,11,15.5,,,,,,
51232,CRIM1,ENSG00000150938,chr2:36355926-36551135:+,11,15.5,,,,,,
4891,SLC11A2,ENSG00000110911,chr12:50979401-51028566:-,11,15.5,,,,,,1
930,CD19,ENSG00000177455,chr16:28931939-28939346:+,11,15,,,,,,
3357,HTR2B,ENSG00000135914,chr2:231108230-231125118:-,11,15,,1,,,,
186,AGTR2,ENSG00000180772,chrX:116170722-116174972:+,11,15,,1,,,,
2322,FLT3,ENSG00000122025,chr13:28003274-28100592:-,11,14.5,,,,1,,
973,CD79A,ENSG00000105369,chr19:41877120-41881372:+,11,14.5,,,,,,
1009,CDH11,ENSG00000140937,chr16:64943753-65126112:-,11,14.5,,,,,,
947,CD34,ENSG00000174059,chr1:207880972-207911402:-,11,14.5,,,,,,
4486,MST1R,ENSG00000164078,chr3:49887002-49903873:-,11,14.5,,,,1,,
4481,MSR1,ENSG00000038945,chr8:16107878-16567490:-,11,14.5,,,,,,
8842,PROM1,ENSG00000007062,chr4:15963076-16084378:-,11,14.5,,,,,,
1380,CR2,ENSG00000117322,chr1:207454230-207489895:+,11,14.5,,,,,,
8718,TNFRSF25,ENSG00000215788,chr1:6461151-6466195:-,11,14.5,,,,,,
2212,FCGR2A,ENSG00000143226,chr1:161505430-161524013:+,11,14.5,,,,,,
923,CD6,ENSG00000013725,chr11:60971680-61020377:+,11,14.5,,,,,,
6526,SLC5A3,ENSG00000198743,chr21:34073570-34106260:+,11,14.5,,,,,,1
375033,PEAR1,ENSG00000187800,chr1:156893698-156916434:+,11,14.5,,,,,,
57555,NLGN2,ENSG00000169992,chr17:7404874-7419860:+,11,14.5,,,,,1,
23731,TMEM245,ENSG00000106771,chr9:109015152-109119945:-,11,14.5,,,,,,
963,CD53,ENSG00000143119,chr1:110873154-110899928:+,11,14.5,,,,,,
58986,TMEM8A,ENSG00000129925,chr16:370773-387113:-,11,14.5,,,,,,
90952,ESAM,ENSG00000149564,chr11:124752583-124762290:-,11,14.5,,,,,,
28232,SLCO3A1,ENSG00000176463,chr15:91853695-92172435:+,11,14.5,,,,,,1
79932,KIAA0319L,ENSG00000142687,chr1:35433490-35557950:-,11,14.5,,,,,,
2263,FGFR2,ENSG00000066468,chr10:121478334-121598458:-,11,14,,,,1,,
1236,CCR7,ENSG00000126353,chr17:40553769-40565472:-,11,14,,1,,,,
2833,CXCR3,ENSG00000186810,chrX:71615916-71618517:-,11,14,,1,,,,
1233,CCR4,ENSG00000183813,chr3:32951574-32956349:+,11,14,,1,,,,
929,CD14,ENSG00000170458,chr5:140631728-140633701:-,11,14,,,,,,
1241,LTB4R,ENSG00000213903,chr14:24311450-24318036:+,11,14,,1,,,,
643,CXCR5,ENSG00000160683,chr11:118883766-118897799:+,11,14,,1,,,,
50937,CDON,ENSG00000064309,chr11:125955796-126063335:-,11,14,,,,,,
64123,ADGRL4,ENSG00000162618,chr1:78889764-79006718:-,11,14,,1,,,,
9002,F2RL3,ENSG00000127533,chr19:16888860-16892606:+,11,14,,1,,,,
23768,FLRT2,ENSG00000185070,chr14:85530144-85654426:+,11,14,,,,,,
2261,FGFR3,ENSG00000068078,chr4:1793307-1808872:+,11,13.5,,,,1,,
915,CD3D,ENSG00000167286,chr11:118338954-118342744:-,11,13.5,,,,,,
941,CD80,ENSG00000121594,chr3:119524293-119559602:-,11,13.5,,,,,,
3559,IL2RA,ENSG00000134460,chr10:6010689-6062325:-,11,13.5,,,,,,
8792,TNFRSF11A,ENSG00000141655,chr18:62325287-62391292:+,11,13.5,,,,,,
5803,PTPRZ1,ENSG00000106278,chr7:121873089-122062036:+,11,13.5,,,,,1,
608,TNFRSF17,ENSG00000048462,chr16:11965107-11968068:+,11,13.5,,,,,,
7049,TGFBR3,ENSG00000069702,chr1:91680343-91906335:-,11,13.5,,,,,,
2042,EPHA3,ENSG00000044524,chr3:89107524-89482134:+,11,13.5,,,,1,,
29967,LRP12,ENSG00000147650,chr8:104489231-104589024:-,11,13.5,,,,,,
10752,CHL1,ENSG00000134121,chr3:196596-409417:+,11,13.5,,,,,,
2041,EPHA1,ENSG00000146904,chr7:143390289-143408892:-,11,13.5,,,,1,,
6542,SLC7A2,ENSG00000003989,chr8:17497088-17570573:+,11,13.5,,,,,,1
3598,IL13RA2,ENSG00000123496,chrX:115003975-115019977:-,11,13.5,,,,,,
3587,IL10RA,ENSG00000110324,chr11:117986348-118001483:+,11,13.5,,,,,,
10505,SEMA4F,ENSG00000135622,chr2:74654228-74683853:+,11,13.5,,,,,,
221981,THSD7A,ENSG00000005108,chr7:11370357-11832198:-,11,13.5,,,,,,
28513,CDH19,ENSG00000071991,chr18:66501083-66604138:-,11,13.5,,,,,,
347902,AMIGO2,ENSG00000139211,chr12:47075707-47079951:-,11,13.5,,,,,,
8642,DCHS1,ENSG00000166341,chr11:6621323-6655854:-,11,13.5,,,,,,
6444,SGCD,ENSG00000170624,chr5:155870344-156767788:+,11,13.5,,,,,,
6404,SELPLG,ENSG00000110876,chr12:108622277-108633959:-,11,13.5,,,,,,
29992,PILRA,ENSG00000085514,chr7:100367530-100400099:+,11,13.5,,,,,,
139065,SLITRK4,ENSG00000179542,chrX:143622790-143635777:-,11,13.5,,,,,,
4680,CEACAM6,ENSG00000086548,chr19:41750977-41772208:+,11,13,,,,,,
1048,CEACAM5,ENSG00000105388,chr19:41576273-41729798:+,11,13,,,,,,
2674,GFRA1,ENSG00000151892,chr10:116056925-116273467:-,11,13,,,,,,
221395,ADGRF5,ENSG00000069122,chr6:46852512-46954943:-,11,13,,1,,,,
3363,HTR7,ENSG00000148680,chr10:90740823-90857698:-,11,13,,1,,,,
80144,FRAS1,ENSG00000138759,chr4:78057570-78544269:+,11,13,,,,,,
57715,SEMA4G,ENSG00000095539,chr10:100969518-100985871:+,11,13,,,,,,
2264,FGFR4,ENSG00000160867,chr5:177086886-177098144:+,11,12.5,,,,1,,
1136,CHRNA3,ENSG00000080644,chr15:78593052-78621295:-,11,12.5,,,1,,,
921,CD5,ENSG00000110448,chr11:61102395-61127852:+,11,12.5,,,,,,
92359,CRB3,ENSG00000130545,chr19:6463777-6467221:+,11,12.5,,,,,,
940,CD28,ENSG00000178562,chr2:203706475-203738912:+,11,12.5,,,,,,
7301,TYRO3,ENSG00000092445,chr15:41557675-41583586:+,11,12.5,,,,1,,
917,CD3G,ENSG00000160654,chr11:118344344-118355161:+,11,12.5,,,,,,
6523,SLC5A1,ENSG00000100170,chr22:32043032-32113029:+,11,12.5,,,,,,1
222962,SLC29A4,ENSG00000164638,chr7:5274369-5306870:+,11,12.5,,,,,,1
90249,UNC5A,ENSG00000113763,chr5:176810477-176880895:+,11,12.5,,,,,,
57863,CADM3,ENSG00000162706,chr1:159171609-159203313:+,11,12.5,,,,,,
65078,RTN4R,ENSG00000040608,chr22:20241415-20283246:-,11,12.5,,,,,,
341640,FREM2,ENSG00000150893,chr13:38687129-38887131:+,11,12.5,,,,,,
10268,RAMP3,ENSG00000122679,chr7:45157791-45186302:+,11,12.5,,,,,,
9962,SLC23A2,ENSG00000089057,chr20:4852356-5010293:-,11,12.5,,,,,,1
10501,SEMA6B,ENSG00000167680,chr19:4542593-4559808:-,11,12.5,,,,,,
1013,CDH15,ENSG00000129910,chr16:89171767-89195492:+,11,12.5,,,,,,
2899,GRIK3,ENSG00000163873,chr1:36795527-37034129:-,11,12.5,,,1,,,
389015,SLC9A4,ENSG00000180251,chr2:102473303-102533972:+,11,12.5,,,,,,1
80739,C6orf25,ENSG00000204420,chr6:31718594-31726714:+,11,12.5,,,,,,
60482,SLC5A7,ENSG00000115665,chr2:107986523-108013994:+,11,12.5,,,,,,1
56138,PCDHA11,ENSG00000249158,chr5:140868183-141012344:+,11,12.5,,,,,,
41,ASIC1,ENSG00000110881,chr12:50057548-50083611:+,11,12,,,1,,,
975,CD81,ENSG00000110651,chr11:2376177-2397419:+,10,21.5,,,,,,
490,ATP2B1,ENSG00000070961,chr12:89588049-89709300:-,10,21,,,,,,1
476,ATP1A1,ENSG00000163399,chr1:116372668-116410261:+,10,18.5,,,,,,1
6566,SLC16A1,ENSG00000155380,chr1:112911847-112957013:-,10,18.5,,,,,,1
10544,PROCR,ENSG00000101000,chr20:35172073-35177362:+,10,18.5,,,,,,
57142,RTN4,ENSG00000115310,chr2:54972187-55112621:-,10,18.5,Y,,,,,
3678,ITGA5,ENSG00000161638,chr12:54395261-54419460:-,10,18.5,,,,,,
3916,LAMP1,ENSG00000185896,chr13:113297241-113323672:+,10,18.5,,,,,,
4179,CD46,ENSG00000117335,chr1:207752057-207795513:+,10,18,,,,,,
3106,HLA-B,ENSG00000234745,chr6:31353872-31357188:-,10,18,,,,,,
7852,CXCR4,ENSG00000121966,chr2:136114349-136118165:-,10,17.5,,1,,,,
5754,PTK7,ENSG00000112655,chr6:43076268-43161719:+,10,17.5,,,,1,,
1317,SLC31A1,ENSG00000136868,chr9:113221562-113264492:+,10,17.5,,,,,,1
5793,PTPRG,ENSG00000144724,chr3:61561569-62297613:+,10,17.5,,,,,1,
5663,PSEN1,ENSG00000080815,chr14:73136418-73223691:+,10,17.5,,,,,1,
5792,PTPRF,ENSG00000142949,chr1:43525187-43623666:+,10,17.5,,,,,1,
5738,PTGFRN,ENSG00000134247,chr1:116910057-116990358:+,10,17.5,,,,,,
6509,SLC1A4,ENSG00000115902,chr2:64988477-65023865:+,10,17.5,,,,,,1
93185,IGSF8,ENSG00000162729,chr1:160091340-160098943:-,10,17.5,,,,,,
558,AXL,ENSG00000167601,chr19:41219203-41261766:+,10,16.5,,,,1,,
965,CD58,ENSG00000116815,chr1:116514535-116571039:-,10,16.5,,,,,,
4059,BCAM,ENSG00000187244,chr19:44809059-44821420:+,10,16.5,,,,,,
54910,SEMA4C,ENSG00000168758,chr2:96859716-96870757:-,10,16.5,,,,,,
81619,TSPAN14,ENSG00000108219,chr10:80454166-80533123:+,10,16.5,,,,,,
7057,THBS1,ENSG00000137801,chr15:39581079-39599466:+,10,16,,,,,,
1234,CCR5,ENSG00000160791,chr3:46370854-46376206:+,10,16,,1,,,,
3123,HLA-DRB1,ENSG00000196126,chr6:32552990-32589848:-,10,16,,,,,,
6608,SMO,ENSG00000128602,chr7:129188872-129213545:+,10,16,,1,,,,
4241,MFI2,ENSG00000163975,chr3:196988621-197029816:-,10,16,,,,,,
5724,PTAFR,ENSG00000169403,chr1:28147166-28193936:-,10,16,,1,,,,
953,ENTPD1,ENSG00000138185,chr10:95711779-95877266:+,10,16,,,,,1,
9429,ABCG2,ENSG00000118777,chr4:88090264-88231322:-,10,15.5,,,,,,1
6768,ST14,ENSG00000149418,chr11:130159562-130210376:+,10,15.5,,,,,,
958,CD40,ENSG00000101017,chr20:46118272-46129863:+,10,15.5,,,,,,
3077,HFE,ENSG00000010704,chr6:26087281-26098343:+,10,15.5,,,,,,
4345,CD200,ENSG00000091972,chr3:112332347-112362812:+,10,15.5,,,,,,
7087,ICAM5,ENSG00000105376,chr19:10289981-10296778:+,10,15.5,,,,,,
6385,SDC4,ENSG00000124145,chr20:45325288-45348424:-,10,15.5,,,,,,
11119,BTN3A1,ENSG00000026950,chr6:26402237-26415216:+,10,15.5,,,,,,
9780,PIEZO1,ENSG00000103335,chr16:88715343-88785211:-,10,15.5,,,1,,,
6518,SLC2A5,ENSG00000142583,chr1:9035107-9088478:-,10,15.5,,,,,,1
3134,HLA-F,ENSG00000204642,chr6:29722775-29738528:+,10,15.5,,,,,,
535,ATP6V0A1,ENSG00000033627,chr17:42458844-42522611:+,10,15.5,,,,,1,
3117,HLA-DQA1,ENSG00000196735,chr6:32628179-32647062:+,10,15,,,,,,
8323,FZD6,ENSG00000164930,chr8:103298433-103332866:+,10,15,,1,,,,
1362,CPD,ENSG00000108582,chr17:30378905-30469989:+,10,15,,,,,1,
8324,FZD7,ENSG00000155760,chr2:202034587-202038445:+,10,15,,1,,,,
4886,NPY1R,ENSG00000164128,chr4:163323961-163344832:-,10,15,,1,,,,
81539,SLC38A1,ENSG00000111371,chr12:46183063-46270017:-,10,15,,,,,,1
683,BST1,ENSG00000109743,chr4:15702950-15738313:+,10,15,,,,,1,
80380,PDCD1LG2,ENSG00000197646,chr9:5510570-5571254:+,10,14.5,,,,,,
2697,GJA1,ENSG00000152661,chr6:121435692-121449727:+,10,14.5,,,,,,
3566,IL4R,ENSG00000077238,chr16:27313668-27364778:+,10,14.5,,,,,,
5727,PTCH1,ENSG00000185920,chr9:95442980-95517057:-,10,14.5,,,,,,
4919,ROR1,ENSG00000185483,chr1:63774022-64181498:+,10,14.5,,,,1,,
2995,GYPC,ENSG00000136732,chr2:126655933-126696675:+,10,14.5,,,,,,
362,AQP5,ENSG00000161798,chr12:49961870-49965681:+,10,14.5,,,,,,
7103,TSPAN8,ENSG00000127324,chr12:71125085-71441898:-,10,14.5,,,,,,
2213,FCGR2B,ENSG00000072694,chr1:161581311-161678654:+,10,14.5,,,,,,
10859,LILRB1,ENSG00000104972,chr19:54617158-54700954:+,10,14.5,,,,,,
5362,PLXNA2,ENSG00000076356,chr1:208022242-208244320:-,10,14.5,,,,,,
3385,ICAM3,ENSG00000076662,chr19:10333776-10339823:-,10,14.5,,,,,,
1836,SLC26A2,ENSG00000155850,chr5:149960737-149993455:+,10,14.5,,,,,,1
2217,FCGRT,ENSG00000104870,chr19:49506816-49526333:+,10,14.5,,,,,,
3459,IFNGR1,ENSG00000027697,chr6:137197484-137219449:-,10,14.5,,,,,,
951,CD37,ENSG00000104894,chr19:49335171-49343335:+,10,14.5,,,,,,
27036,SIGLEC7,ENSG00000168995,chr19:51142299-51153526:+,10,14.5,,,,,,
50512,PODXL2,ENSG00000114631,chr3:127629181-127672809:+,10,14.5,,,,,,
3588,IL10RB,ENSG00000243646,chr21:33266358-33297234:+,10,14.5,,,,,,
284021,MILR1,ENSG00000271605,chr17:64449037-64468643:+,10,14.5,,,,,,
50863,NTM,ENSG00000182667,chr11:131370478-132336822:+,10,14,,,,,,
10800,CYSLTR1,ENSG00000173198,chrX:78271464-78327691:-,10,14,,1,,,,
11251,PTGDR2,ENSG00000183134,chr11:60850940-60855971:-,10,14,,1,,,,
2911,GRM1,ENSG00000152822,chr6:146027646-146437598:+,10,14,,1,,,,
27334,P2RY10,ENSG00000078589,chrX:78945332-78961954:+,10,14,,1,,,,
5032,P2RY11,ENSG00000244165,chr19:10111538-10115372:+,10,14,,1,,,,
55362,TMEM63B,ENSG00000137216,chr6:44126914-44155519:+,10,14,,,1,,,
1080,CFTR,ENSG00000001626,chr7:117465784-117715971:+,10,13.5,,,1,,,
914,CD2,ENSG00000116824,chr1:116754385-116769228:+,10,13.5,,,,,,
94025,MUC16,ENSG00000181143,chr19:8848844-8981342:-,10,13.5,,,,,,
7046,TGFBR1,ENSG00000106799,chr9:99104038-99154192:+,10,13.5,,,,1,,
5169,ENPP3,ENSG00000154269,chr6:131628442-131747418:+,10,13.5,,,,,1,
6376,CX3CL1,ENSG00000006210,chr16:57372458-57385048:+,10,13.5,,,,,,
933,CD22,ENSG00000012124,chr19:35319261-35347355:+,10,13.5,,,,,,
4883,NPR3,ENSG00000113389,chr5:32689070-32791724:+,10,13.5,,,,,,
7056,THBD,ENSG00000178726,chr20:23045633-23049741:-,10,13.5,,,,,,
28982,FLVCR1,ENSG00000162769,chr1:212858255-212899363:+,10,13.5,,,,,,
1825,DSC3,ENSG00000134762,chr18:30990008-31042815:-,10,13.5,,,,,,
3687,ITGAX,ENSG00000140678,chr16:31355134-31382997:+,10,13.5,,,,,,
6584,SLC22A5,ENSG00000197375,chr5:132369752-132395614:+,10,13.5,,,,,,1
90,ACVR1,ENSG00000115170,chr2:157736444-157875862:-,10,13.5,,,,1,,
10457,GPNMB,ENSG00000136235,chr7:23235967-23275108:+,10,13.5,,,,,,
2043,EPHA4,ENSG00000116106,chr2:221418027-221574202:-,10,13.5,,,,1,,
6546,SLC8A1,ENSG00000183023,chr2:40097270-40611053:-,10,13.5,,,,,,1
286204,CRB2,ENSG00000148204,chr9:123356170-123380324:+,10,13.5,,,,,,
8516,ITGA8,ENSG00000077943,chr10:15513949-15720125:-,10,13.5,,,,,,
10560,SLC19A2,ENSG00000117479,chr1:169463909-169486003:-,10,13.5,,,,,,1
27240,SIT1,ENSG00000137078,chr9:35649295-35650950:-,10,13.5,,,,,,
5101,PCDH9,ENSG00000184226,chr13:66302834-67230445:-,10,13.5,,,,,,
340348,TSPAN33,ENSG00000158457,chr7:129144892-129169697:+,10,13.5,,,,,,
10225,CD96,ENSG00000153283,chr3:111292719-111665750:+,10,13.5,,,,,,
1945,EFNA4,ENSG00000243364,chr1:155063731-155069553:+,10,13.5,,,,,,
10666,CD226,ENSG00000150637,chr18:69831158-69961803:-,10,13.5,,,,,,
6614,SIGLEC1,ENSG00000088827,chr20:3686970-3707128:-,10,13.5,,,,,,
2562,GABRB3,ENSG00000166206,chr15:26543546-26939539:-,10,13.5,,,1,,,
26011,TENM4,ENSG00000149256,chr11:78652831-79440948:-,10,13.5,,,,,,
2814,GP5,ENSG00000178732,chr3:194394821-194398354:-,10,13.5,,,,,,
22875,ENPP4,ENSG00000001561,chr6:46129993-46146699:+,10,13.5,,,,,1,
2558,GABRA5,ENSG00000186297,chr15:26866363-26949207:+,10,13.5,,,1,,,
10867,TSPAN9,ENSG00000011105,chr12:3077355-3286564:+,10,13.5,,,,,,
8875,VNN2,ENSG00000112303,chr6:132743870-132763459:-,10,13.5,,,,,,
2686,GGT7,ENSG00000131067,chr20:34844720-34872860:-,10,13.5,,,,,1,
8549,LGR5,ENSG00000139292,chr12:71439770-71586310:+,10,13,,1,,,,
10232,MSLN,ENSG00000102854,chr16:643262-768865:+,10,13,,,,,,
4881,NPR1,ENSG00000169418,chr1:153678637-153693992:+,10,13,,,,1,,
7433,VIPR1,ENSG00000114812,chr3:42489299-42537573:+,10,13,,1,,,,
4277,MICB,ENSG00000204516,chr6:31494881-31511124:+,10,13,,,,,,
9568,GABBR2,ENSG00000136928,chr9:98288109-98709197:-,10,13,,1,,,,
57121,LPAR5,ENSG00000184574,chr12:6618835-6636447:-,10,13,,1,,,,
5787,PTPRB,ENSG00000127329,chr12:70515866-70637440:-,10,13,,,,,1,
2350,FOLR2,ENSG00000165457,chr11:72216601-72221950:+,10,13,,,,,,
1497,CTNS,ENSG00000040531,chr17:3636468-3661542:+,10,13,,,,,,
8477,GPR65,ENSG00000140030,chr14:88005124-88014811:+,10,13,,1,,,,
65217,PCDH15,ENSG00000150275,chr10:53802771-55627942:-,10,13,,,,,,
10161,LPAR6,ENSG00000139679,chr13:48389567-48444704:-,10,13,,1,,,,
9248,GPR50,ENSG00000102195,chrX:151176653-151181465:+,10,13,,1,,,,
2690,GHR,ENSG00000112964,chr5:42423777-42721878:+,10,12.5,,,,,,
3570,IL6R,ENSG00000160712,chr1:154405193-154469450:+,10,12.5,,,,,,
3604,TNFRSF9,ENSG00000049249,chr1:7915894-7943165:-,10,12.5,,,,,,
9308,CD83,ENSG00000112149,chr6:14117256-14136918:+,10,12.5,,,,,,
59272,ACE2,ENSG00000130234,chrX:15561033-15602148:-,10,12.5,,,,,1,
2208,FCER2,ENSG00000104921,chr19:7688758-7702146:-,10,12.5,,,,,,
7075,TIE1,ENSG00000066056,chr1:43300993-43323108:+,10,12.5,,,,1,,
55540,IL17RB,ENSG00000056736,chr3:53846580-53865800:+,10,12.5,,,,,,
2824,GPM6B,ENSG00000046653,chrX:13771031-13938638:-,10,12.5,,,,,,
9254,CACNA2D2,ENSG00000007402,chr3:50362799-50504244:-,10,12.5,,,1,,,
53838,C11orf24,ENSG00000171067,chr11:68261335-68272001:-,10,12.5,,,,,,
22914,KLRK1,ENSG00000213809,chr12:10372353-10391874:-,10,12.5,,,,,,
10205,MPZL2,ENSG00000149573,chr11:118253403-118264536:-,10,12.5,,,,,,
4038,LRP4,ENSG00000134569,chr11:46856868-46918642:-,10,12.5,,,,,,
2894,GRID1,ENSG00000182771,chr10:85599555-86366493:-,10,12.5,,,1,,,
83483,PLVAP,ENSG00000130300,chr19:17351448-17377350:-,10,12.5,,,,,,
8501,SLC43A1,ENSG00000149150,chr11:57484534-57515786:-,10,12.5,,,,,,1
374383,NCR3LG1,ENSG00000188211,chr11:17351726-17377341:+,10,12.5,,,,,,
120425,AMICA1,ENSG00000160593,chr11:118193740-118225094:-,10,12.5,,,,,,
9848,MFAP3L,ENSG00000198948,chr4:169986597-170033031:-,10,12.5,,,,,,
79583,TMEM231,ENSG00000205084,chr16:75536744-75556286:-,10,12.5,,,,,,
3804,KIR2DL3,ENSG00000243772,chr19:54724459-54767884:+,10,12.5,,,,,,
64109,CRLF2,ENSG00000205755,chrX:1187549-1212750:-,10,12.5,,,,,,
2492,FSHR,ENSG00000170820,chr2:48962157-49154537:-,10,12.5,,1,,,,
4238,MFAP3,ENSG00000037749,chr5:154038906-154220478:+,10,12.5,,,,,,
8577,TMEFF1,ENSG00000241697,chr9:100473113-100577636:+,10,12.5,,,,,,
1006,CDH8,ENSG00000150394,chr16:61647242-62037035:-,10,12.5,,,,,,
6755,SSTR5,ENSG00000162009,chr16:1078781-1080142:+,10,12,,1,,,,
1909,EDNRA,ENSG00000151617,chr4:147480917-147544954:+,10,12,,1,,,,
1903,S1PR3,ENSG00000213694,chr9:88991447-89005010:+,10,12,,1,,,,
56413,LTB4R2,ENSG00000213906,chr14:24305734-24312053:+,10,12,,1,,,,
5365,PLXNB3,ENSG00000198753,chrX:153764196-153779346:+,10,12,,,,,,
4882,NPR2,ENSG00000159899,chr9:35792154-35809732:+,10,12,,,,1,,
3352,HTR1D,ENSG00000179546,chr1:23191895-23194729:-,10,12,,1,,,,
6865,TACR2,ENSG00000075073,chr10:69403903-69416867:-,10,12,,1,,,,
4923,NTSR1,ENSG00000101188,chr20:62708837-62762771:+,10,12,,1,,,,
2550,GABBR1,ENSG00000204681,chr6:29555629-29633976:-,10,12,,1,,,,
147,ADRA1B,ENSG00000170214,chr5:159916783-159972544:+,10,12,,1,,,,
10316,NMUR1,ENSG00000171596,chr2:231523160-231530495:-,10,12,,1,,,,
1240,CMKLR1,ENSG00000174600,chr12:108288044-108339341:-,10,12,,1,,,,
152,ADRA2C,ENSG00000184160,chr4:3766348-3768526:+,10,12,,1,,,,
4829,NMBR,ENSG00000135577,chr6:142058330-142088799:-,10,12,,1,,,,
84636,GPR174,ENSG00000147138,chrX:79170972-79172229:+,10,12,,1,,,,
10886,NPFFR2,ENSG00000056291,chr4:72031804-72148067:+,10,12,,1,,,,
3350,HTR1A,ENSG00000178394,chr5:63960356-63962507:-,10,12,,1,,,,
165829,GPR156,ENSG00000175697,chr3:120164645-120285094:-,10,12,,1,,,,
909,CD1A,ENSG00000158477,chr1:158254137-158258269:+,10,11.5,,,,,,
1138,CHRNA5,ENSG00000169684,chr15:78565520-78595269:+,10,11.5,,,1,,,
368,ABCC6,ENSG00000091262,chr16:16148928-16223522:-,10,11.5,,,,,,1
1244,ABCC2,ENSG00000023839,chr10:99782732-99852192:+,10,11.5,,,,,,1
924,CD7,ENSG00000173762,chr17:82314868-82317602:-,10,11.5,,,,,,
79679,VTCN1,ENSG00000134258,chr1:117143587-117210960:-,10,11.5,,,,,,
2707,GJB3,ENSG00000188910,chr1:34781189-34786369:+,10,11.5,,,,,,
4359,MPZ,ENSG00000158887,chr1:161304735-161309972:-,10,11.5,,,,,,
10804,GJB6,ENSG00000121742,chr13:20221971-20232395:-,10,11.5,,,,,,
1946,EFNA5,ENSG00000184349,chr5:107376889-107670895:-,10,11.5,,,,,,
3674,ITGA2B,ENSG00000005961,chr17:44372180-44389505:-,10,11.5,,,,,,
145270,PRIMA1,ENSG00000175785,chr14:93718298-93788481:-,10,11.5,,,,,,
22925,PLA2R1,ENSG00000153246,chr2:159932006-160062610:-,10,11.5,,,,,1,
6578,SLCO2A1,ENSG00000174640,chr3:133932696-134052184:-,10,11.5,,,,,,1
1008,CDH10,ENSG00000040731,chr5:24487100-24644978:-,10,11.5,,,,,,
2705,GJB1,ENSG00000169562,chrX:71215194-71225516:+,10,11.5,,,,,,
1134,CHRNA1,ENSG00000138435,chr2:174747592-174764472:-,10,11.5,,,1,,,
252995,FNDC5,ENSG00000160097,chr1:32862268-32872482:-,10,11.5,,,,,,
6550,SLC9A3,ENSG00000066230,chr5:473310-524332:-,10,11.5,,,,,,1
492,ATP2B3,ENSG00000067842,chrX:153517676-153582939:+,10,11.5,,,,,,1
84894,LINGO1,ENSG00000169783,chr15:77613027-77820900:-,10,11.5,,,,,,
6326,SCN2A,ENSG00000136531,chr2:165239402-165392310:+,10,11.5,,,1,,,
2892,GRIA3,ENSG00000125675,chrX:123184153-123490915:+,10,11.5,,,1,,,
6579,SLCO1A2,ENSG00000084453,chr12:21264600-21419594:-,10,11.5,,,,,,1
54510,PCDH18,ENSG00000189184,chr4:137518918-137532494:-,10,11.5,,,,,,
84879,MFSD2A,ENSG00000168389,chr1:39955112-39969968:+,10,11.5,,,,,,
6565,SLC15A2,ENSG00000163406,chr3:121894089-121944102:+,10,11.5,,,,,,1
94015,TTYH2,ENSG00000141540,chr17:74213514-74262020:+,10,11.5,,,1,,,
57526,PCDH19,ENSG00000165194,chrX:100291644-100410273:-,10,11.5,,,,,,
8692,HYAL2,ENSG00000068001,chr3:50317790-50322906:-,10,11.5,,,,,1,
