UNIPROT	Entrez	symbol	GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1	GBM_GTEX.UTHO.0011.R10A.SM.HAKY2	GBM_GTEX.R55F.0011.R10A.SM.HAKXY	GBM_GTEX.QVJO.0011.R10A.SM.HAKXV	GBM_GTEX.P44H.0011.R10A.SM.HAKXX	GBM_GTEX.RU72.0011.R10A.SM.HAKXS	GBM_GTEX.RN5K.0011.R10A.SM.HAKXU	GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ	GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT	GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW
O00189	9179	AP4M1	0.153227826	0.244238964	0.065198361	0.016027505	0.105128421	0.24388058	0.216767577	0.023290822	-0.015167715	-0.171214806
O00192	421	ARVC	0.214006497	0.148398014	0.129116816	0.303743115	0.111607077	0.204089463	0.058352291	0.159333864	0.198112842	0.313956816
O00193	10944	C11orf58	-1.000915539	-0.140136428	-0.076387685	-0.861487187	0.178153726	-0.059315959	-0.041165144	-0.36026943	-0.256343885	0.056085056
O00194	5874	RAB27B	0.773139752	0.667652279	0.714756849	0.699643607	0.658503189	0.859904408	0.58762672	0.946434005	0.759009774	1.017910226
O00203	8546	AP3B1	-0.41945797	-0.711589797	-0.625089191	-0.662727839	-0.347588635	-0.460179075	-0.430860832	-0.586656953	-0.438858509	-0.403086943
O00213	322	APBB1	0.606966131	0.532284555	0.618087007	0.638092479	0.727216448	0.721107876	0.672775267	0.738398551	0.589650591	0.715475237
O00214	3964	LGALS8	0.234446326	0.261260439	0.32707852	0.34336881	0.167015585	0.440781289	0.461235459	0.279946297	0.360169102	0.30918517
O00217	4728	NDUFS8	1.042762861	0.836918856	0.51259922	0.934135023	0.824876853	0.650322032	0.868786118	0.783255485	0.868283696	0.75147861
O00221	4794	NFKBIE	-0.179501187	0.018286816	-0.119450269	-0.007490732	-0.340786165	-0.065527258	-0.525639304	-0.536657543	-0.455013674	-0.40516678
O00231	5717	PSMD11	-0.003622071	-0.001693797	0.01356031	-0.080637975	-0.014509081	-0.112691445	-0.083039875	-0.041156483	0.008468208	-0.081719345
O00232	5718	PSMD12	-0.103636752	-0.098892387	-0.092158931	-0.14102531	-0.173317857	-0.064897508	0.069803854	-0.066654632	-0.076550727	-0.068750261
O00233	5715	PSMD9	-0.43327593	-0.243009278	-0.250098542	-0.238297069	-0.422525118	-0.163447632	-0.025112845	-0.257182684	-0.135125482	-0.261079909
O00244	475	ATOX1	0.207237068	0.021455994	0.056212272	0.082420026	0.19706293	0.212320887	-0.018867355	0.084162518	0.131994978	0.002844724
O00255	4221	MEN1	-0.25019655	-0.5002333	-0.100322303	-0.567163092	-0.407519231	-0.355693542	-0.090428228	-0.439985645	-0.547775281	-0.303416608
O00257	8535	CBX4	-0.237156294	-0.093360977	-0.242632208	-0.141279804	-0.026262812	-0.038914669	-0.198396662	-0.18512511	-0.348517587	-0.313698586
O00258	7485	GET1	0.419380369	0.334715481	0.380140282	0.148504197	0.265046553	0.285675596	0.261624304	0.362945483	0.209658168	0.035371272
O00264	10857	PGRMC1	0.332078518	0.371870976	0.367777947	0.252195992	0.329644215	0.480151864	0.339633527	0.354925413	0.3844803	0.308056762
O00267	6829	SUPT5H	-0.308695765	-0.279397583	-0.404408609	-0.367483322	-0.244663872	-0.480295436	-0.406700455	-0.436471177	-0.376235682	-0.276520125
O00268	6874	TAF4	-0.335228169	-0.126700776	-0.254579699	-0.201392151	-0.270020946	-0.376654337	-0.360730524	-0.323842999	-0.303734122	-0.192168924
O00273	1676	DFFA	-0.096359256	-0.202019059	-0.122209635	-0.089437426	0.006718541	-0.266315734	-0.135257097	-0.028907646	-0.17293236	-0.167597336
O00287	5994	RFXAP	0.254637742	-0.006265749	-0.314146899	0.069332256	NA	0.152812539	-0.029446584	0.082867944	-0.183224111	NA
O00291	3092	HIP1	-0.30779472	0.048883433	-0.282834554	-0.419746866	-0.233672136	-0.15586731	-0.107423895	-0.387958173	-0.351965215	-0.312962337
O00299	1192	CLIC1	-1.322107089	-1.621848622	-1.410543046	-1.111826759	-0.784889945	-1.252711187	-1.410180436	-0.844270806	-1.358359994	-1.249030069
O00303	8665	EIF3F	-0.134696216	0.002382442	0.023179382	0.01615408	-0.111112571	-0.099377713	-0.024591848	-0.171786599	-0.09423628	-0.031374468
O00305	785	CACB4	1.736967132	1.093216129	1.395455296	1.730689016	1.46023296	1.529882743	1.269287082	1.274070614	1.355986534	1.142502627
O00308	11060	WWP2	0.413938109	0.457974613	0.519216431	0.446513919	0.479886346	0.328309727	0.326142471	0.26845138	0.453500748	0.439282678
O00327	406	BMAL1	0.218438171	0.284298133	0.163770398	0.068038828	0.170074456	0.427894551	0.239886888	-0.157668204	0.181655502	0.192485186
O00329	5293	PIK3CD	-0.160855307	-0.019467616	-0.086841738	0.088757017	0.09144527	0.14924532	-0.000885051	0.19972834	-0.062073353	0.032668939
O00330	8050	PDHX	0.872784287	0.85825939	0.842451706	0.74770761	0.90346537	0.702889791	0.928519697	0.904329496	0.741896498	0.930454333
O00339	4147	MATN2	-0.467477184	-1.333597265	-1.245000614	-0.833453389	-1.832060276	-0.985160163	-2.109235903	-0.46139976	-1.236105087	-0.706119681
O00391	5768	QSOX1	-0.170699291	0.10182018	-0.203421461	-0.133645299	0.045063013	0.200433788	0.001676944	-0.20135595	-0.26651644	-0.101114283
O00399	10671	DCTN6	0.388359739	0.366770652	0.329313553	0.261392622	0.368195601	0.444390159	0.198641982	0.370970507	0.325153217	0.298844753
O00400	9197	SLC33A1	-0.335615491	-0.76304388	-0.737162197	-0.821551553	-1.159659229	-0.772310153	-1.000774109	-0.014355784	-0.278559615	-0.433266027
O00401	8976	WASL	0.356619753	0.315768019	0.334496502	0.406084641	0.402212118	0.431361359	0.329202473	0.226076806	0.307931186	0.210477891
O00408	5138	PDE2A	1.126303207	1.00717625	1.218829566	1.206411948	1.04557475	0.998998789	1.176842223	1.034818201	1.167591599	0.98188219
O00410	3843	IPO5	0.141699325	0.13689978	0.108120951	0.115548927	0.157809999	0.094434024	0.062747857	0.046757194	0.105162011	0.046555691
O00411	5442	POLRMT	0.288088839	0.118774712	0.309935493	0.426007864	0.187727137	0.220875689	0.367866511	0.202111165	0.551754605	0.452881516
O00418	29904	EEF2K	-0.657941195	-0.648723109	-0.558720576	-0.330848804	-0.264032742	-0.186497843	-0.132148555	-0.402993691	-0.196508113	-0.175851432
O00422	10284	SAP18	-0.520770181	-0.502437015	-0.406439383	-0.791724623	-0.410884751	-0.373160721	-0.425532595	-0.552254278	-0.650028858	-0.616102846
O00423	2009	EML1	0.196308679	0.078620675	0.043804841	-0.073888161	0.100828285	0.081345225	0.165447879	0.026361265	0.205747451	0.125176048
O00425	10643	IGF2BP3	-0.622291351	-1.628155338	-1.003821573	-1.00295152	-1.052306545	-1.130021583	-0.907587718	-0.941923245	-0.987740646	-1.016394765
O00429	10059	DNM1L	0.76304456	0.696522494	0.727189077	0.606659841	0.607641535	0.653627927	0.722672713	0.685186425	0.654398195	0.621925939
O00442	8634	RTCA	0.163297425	0.259183991	0.199929521	0.268467157	0.253975115	0.211009633	0.344382888	0.196474171	0.21640197	0.180048839
O00443	5286	PIK3C2A	-0.096852893	-0.301079578	-0.117467825	-0.229399939	-0.117525276	-0.140604498	-0.083811267	-0.110794729	-0.13735427	-0.147348475
O00445	6861	SYT5	0.700904979	0.902266161	0.646796579	0.701895714	0.65723667	0.827766851	0.693908731	0.639046084	0.659152656	0.898517808
O00451	2675	GFRA2	1.272231239	0.979485399	2.025042155	1.133880607	1.075986563	1.37066118	1.197688721	1.355773941	1.411110072	1.164174366
O00458	3475	IFRD1	-0.716048583	-0.541180636	-0.433888409	-0.192506432	-0.331887426	-0.27326901	-0.334976195	-0.454793141	-0.027548172	-0.859458377
O00459	5296	PIK3R2	0.113378404	0.146129595	0.06342862	0.087431868	0.009190188	0.389976522	0.092133908	0.107905395	0.247055424	0.225705235
O00461	27333	GOLIM4	-1.411756885	-0.898983242	-0.709557023	-1.10744266	-1.249368473	-0.768303165	-1.36992457	-1.117889466	-1.172958976	-0.725106261
O00462	4126	MANBA	-0.253437141	-0.203721887	-0.175544556	-0.146865397	-0.001729158	-0.065648283	-0.020331215	-0.315966866	0.069652795	-0.008260647
O00463	7188	TRAF5	0.008162739	0.099325917	0.137896961	0.294882737	0.258958819	0.058486747	-0.301975592	0.139091227	NA	0.133643371
O00468	375790	AGRN	-0.129856762	-0.03165943	-0.19128053	-0.032748982	-0.204213515	-0.323111384	-0.203984789	-0.290227976	-0.225969522	-0.13231744
O00469	5352	PLOD2	-1.861932607	-1.37410104	-1.012922911	-1.682948648	-0.866569328	-0.882659639	-1.893812628	-1.014538186	-1.55935208	-1.023002014
O00470	4211	MEIS1	NA	NA	-0.462323546	NA	-0.392268287	0.19098412	-0.482002729	-0.644277415	0.086965455	-0.137415038
O00471	10640	EXOC5	0.231980622	0.210984506	0.219367442	0.254671972	0.185760765	0.237021901	0.234598196	0.22060317	0.237003771	0.14122166
O00478	10384	BTN3A3	-0.025943727	0.336365488	0.145209602	0.075901194	0.086749495	0.038856383	0.536302506	-0.023382085	0.080509063	0.225329156
O00479	10473	HMGN4	-0.203355564	-0.591389637	0.069314545	0.162410835	-0.417196951	-0.183706524	0.142836936	-0.701632867	-0.690726634	-0.094933626
O00481	11119	BTN3A1	-0.246391839	-0.431698931	-0.374720775	-0.553316091	-0.166678117	-0.12739022	0.346925722	-0.283088333	-0.285435326	-0.242935501
O00482	2494	NR5A2	0.36648559	-0.241258092	-0.859546228	-0.244938689	0.10652753	-0.606063659	0.535658901	NA	NA	0.801762566
O00483	4697	NDUFA4	1.020169041	0.779919071	1.062887933	0.992066995	1.15255347	0.916960956	0.913802253	1.632876793	0.916926871	1.124819326
O00487	10213	PSMD14	0.045548081	-0.045115279	0.142493596	4.33E-05	0.106931043	-0.091179499	0.118916227	-0.064417415	-0.001689759	-0.086091209
O00488	51042	ZNF593	-1.038249952	-1.041257242	-0.591680425	0.156818731	-0.607299342	-0.212539544	-0.406205903	0.241255232	-0.214964205	-0.641686822
O00499	274	BIN1	0.898731752	0.925882412	0.820714162	0.703947261	1.052208325	1.094614031	1.716461079	0.804416637	0.610031827	0.803804844
O00501	7122	CLDN5	NA	NA	-1.876682121	1.085239267	-1.895482153	0.319845347	-0.288242579	0.144676158	0.233646554	0.974872542
O00505	3839	KPNA3	0.154173761	0.103221291	0.116376336	0.168068142	0.180953045	0.092032024	0.087631726	0.123021391	0.145454432	0.089614122
O00506	10494	STK25	0.224574671	0.230747933	0.128663503	0.177044276	0.134040565	0.240429949	-0.248488571	0.07732799	0.184031317	0.167720456
O00507	8287	USP9Y	1.081878931	0.818065708	0.229956708	0.165774916	0.995319404	0.240705144	NA	0.295679951	-0.40941457	-0.503455537
O00512	607	BCL9	-0.238298174	0.186596268	0.31007781	-0.014118495	0.088353506	-0.12486961	-0.693826722	0.093464206	0.124822351	0.161662114
O00519	2166	FAAH	0.604112226	0.869472415	0.740684215	0.972738907	0.63141133	0.780277187	0.606347507	0.689077996	0.655633496	0.700901646
O00522	889	KRIT1	0.04361117	0.162735039	0.19920827	0.186790895	0.164773526	0.264368067	0.355736382	0.065918844	0.163492123	0.065130179
O00533	10752	CHL1	0.511664221	0.435769682	0.536632342	0.379775663	0.599372748	0.655195033	0.489385862	0.566528931	0.45387615	0.392271136
O00534	4013	VWA5A	-0.634019837	-0.702575255	-0.730368977	-0.387435629	-0.520181101	-0.272234164	-0.581878438	-0.45632685	-0.263122392	-0.464135194
O00541	23481	PES1	-0.940884194	-0.436578796	-0.618289471	-0.642049541	-0.472266955	-0.327681647	-0.558594198	-0.398982641	-0.285613077	-0.29200086
O00555	773	CAC1A	1.057159705	1.463925897	1.313022906	1.267511098	1.14522974	1.800017235	1.226598426	1.20801368	2.067270912	1.202219245
O00559	9166	EBAG9	0.371714758	0.198424242	0.280152138	0.138680208	0.207660403	0.207827445	-0.60298259	0.241531201	0.311563464	0.167841525
O00560	6386	SDCBP	0.017870823	0.038449614	0.098413525	0.18904466	-0.05179937	0.100421553	0.168226458	0.04713182	0.099426991	-0.047309403
O00562	9600	PITPNM1	0.548158149	0.514534066	0.623854997	0.529046759	0.546593875	0.520127864	0.564852447	0.601761004	0.567356196	0.539278299
O00566	10199	MPHOSPH10	-0.62985916	-0.394216038	-0.753894909	-0.548211061	-0.359215055	-0.327856497	-0.600929922	-0.454046378	-0.233379763	-0.361969284
O00567	10528	NOP56	-0.471598511	-0.296648767	-0.252886858	-0.391371566	-0.402675665	-0.342423855	-0.117885949	-0.149018517	-0.167299421	-0.25431958
O00571	1654	DDX3X	-0.197674721	-0.110568458	-0.452042262	-0.276019739	-0.339629356	-0.264246935	-0.30834465	-0.264055386	0.093494352	-0.311330343
O00584	8635	RNASET2	-0.277350825	-0.434116737	-0.31651304	-0.275671804	-0.502688189	-0.491399045	-0.081890679	-0.489990556	-0.436843519	-0.297163544
O00592	5420	PODXL	-1.049669608	-0.56142757	-0.954480106	-0.423024891	-0.678858529	-0.854808423	-0.805105066	-1.588615944	-0.359431096	-0.930028303
O00602	2219	FCN1	-1.736672809	-0.915831002	-2.944091929	-1.01200364	-0.344077663	-0.376256808	0.109632042	-2.24227704	-0.681999223	-1.916085669
O00622	3491	CCN1	0.005200752	-0.468687117	-0.25136793	0.273446592	-0.454653215	-0.494736452	-0.062847986	-0.476166811	-0.207611356	-0.495184048
O00623	5193	PEX12	0.071518513	-0.053254422	-0.029089897	0.002882499	0.013856118	-0.092421474	-0.12689048	0.032220758	0.059161129	0.049423914
O00625	8544	PIR	-0.394079098	-0.172013265	0.144747163	-0.035672198	0.017259372	-0.008797557	-0.04735555	0.083214385	-0.50356931	0.059485962
O00628	5191	PEX7	0.25688383	0.107291922	0.048585826	0.101171	0.53005756	0.433473458	0.361678853	0.134738164	0.205870741	0.27940324
O00629	3840	KPNA4	0.077535813	-0.028397748	-0.024276744	-0.037912959	-0.046403626	-0.151378827	-0.047022117	0.052590259	-0.120006969	-0.073135537
O00635	10475	TRIM38	-0.674803543	-0.454078519	-1.065523976	-0.843759798	-0.356575166	-0.758422904	-1.088316531	-1.17660526	-0.964683683	-0.976272338
O00712	4781	NFIB	-0.238607915	-0.823018133	-0.389517005	-0.852082286	-0.645875314	-0.775182583	-1.06830391	-0.324823513	-0.919207415	-0.533965799
O00716	1871	E2F3	-0.182542489	0.213605142	0.260176926	-0.219543293	-0.042595963	NA	NA	-0.091847431	NA	0.830331387
O00743	5537	PPP6C	0.100083841	0.148283838	0.117258916	0.194421026	-0.031271449	0.073226879	0.103376038	0.093121758	0.240076185	0.127787842
O00746	4833	NME4	-0.106353073	-0.194791218	-0.624691398	-0.352490215	-0.719097526	-0.520414042	-0.27854233	-0.414420236	0.168779175	-0.297509031
O00748	8824	CES2	-0.787494811	-0.5566303	-0.409803961	-0.923618285	-0.288942345	-0.806247387	0.025850492	0.097197664	-0.750666309	-0.587893959
O00750	5287	PIK3C2B	0.248256547	0.266953854	0.187238055	0.146000054	0.278130277	0.32814093	0.283860539	0.174821049	0.207346181	0.131029686
O00754	4125	MAN2B1	-0.805247857	-1.008146459	-0.990847984	-1.048042107	-0.535639319	-0.441975794	-0.775352197	-0.854781482	-0.830703679	-0.964522981
O00762	11065	UBE2C	-1.327003165	-0.118951759	-1.900381577	-0.149849488	-1.705140366	-1.026797844	-0.87172683	-0.720281432	-2.743048112	-2.609136401
O00763	32	ACACB	0.342306847	0.305223084	-1.026991008	0.424384485	-0.297965563	-0.071863405	-0.062723758	NA	-0.152550318	-0.016156625
O00764	8566	PDXK	0.552559652	0.579556627	0.541156934	0.545119805	0.535983941	0.488544654	0.640811961	0.516501643	0.484936603	0.637187755
O00767	6319	SCD	-0.109944784	-0.163201063	0.007767854	0.07026458	-0.349068237	0.021994806	-0.488410649	0.015899384	-0.105004688	-0.793647839
O14490	9229	DLGAP1	1.886857029	1.660451326	1.302607065	1.534712819	1.274245351	1.719407256	1.583353822	1.418871107	1.313578179	1.657587723
O14492	10603	SH2B2	-0.651310858	0.018843343	-0.300294768	0.070383597	0.16580086	0.120334235	-0.25588765	0.061254363	0.134423422	-0.118671867
O14495	8613	PLPP3	0.472541247	0.204561883	0.353057274	0.810380097	0.661498946	0.424213783	0.511037246	0.228239864	0.343300068	0.687580859
O14497	8289	ARID1A	-0.131212803	-0.166284106	-0.169295774	-0.141558522	-0.399401967	-0.30193189	-0.089456168	-0.148060055	-0.159594612	-0.027240507
O14498	3671	ISLR	0.362188857	0.262483062	0.36274155	0.422443039	0.266919673	0.250953776	0.282220057	0.199607023	NA	0.372673523
O14508	8835	SOCS2	0.154427432	-0.696633985	0.159970734	-0.045679442	-1.353795486	-1.221941835	-0.655780943	-0.451235655	0.182760298	-0.024113388
O14514	575	AGRB1	0.502227089	0.408189019	0.537984681	0.470029745	0.454239775	0.492407594	0.234462061	0.539618735	0.688282221	0.38147889
O14519	8099	CDK2AP1	-0.422023836	-1.507152899	-0.523145428	-0.773707692	-1.118005546	-1.115219939	-5.763602187	-1.31182336	-0.143499946	-1.095643082
O14522	11122	PTPRT	1.359103978	1.237662673	0.797574352	0.867273482	1.235879283	0.531309639	0.906493945	0.760939431	0.812311479	0.830938998
O14523	9854	C2CD2L	1.115168079	1.006213544	1.231515448	0.981074153	1.911019896	1.212214929	1.194981368	0.922978519	0.994613199	1.195086164
O14524	23306	NEMP1	-0.374186559	-0.327706251	-0.367895847	-0.180508292	-0.678058689	0.099869908	-0.240746069	NA	-0.526107365	-0.223023597
O14525	460	ASTN1	0.874448993	0.682836008	0.700079525	0.717971601	0.80767849	0.696168903	0.552521287	0.745925766	0.733314656	0.753994364
O14526	23149	FCHO1	0.498394984	0.852663225	0.710950456	0.379422604	0.693647782	0.732898367	0.772994775	0.519361551	0.459522627	-0.142061692
O14529	23316	CUX2	NA	1.30238416	2.9379993	NA	1.305210715	0.844847491	0.454221147	1.637856465	0.986421729	1.490985807
O14530	10190	TXNDC9	0.143966788	0.05315979	0.103183961	-0.045797686	0.022547622	0.179644134	0.111793193	0.094009721	0.223831976	-0.029424254
O14531	10570	DPYSL4	0.626929713	0.549502184	0.605897816	0.659814732	0.44968927	0.66355656	0.55826163	0.596250063	0.67388803	0.512531447
O14544	9306	SOCS6	0.07670597	0.102028722	-0.07138105	-0.297684902	-0.185265823	NA	NA	0.341398935	-0.020658516	0.05691892
O14545	10906	TRAFD1	-0.316948513	-0.201566982	-0.077029389	-0.264702263	0.002617228	-0.235616128	-0.033141131	-0.245491599	-0.283539005	-0.319647473
O14548	9167	COX7A2L	1.07654668	0.92508962	1.082845274	0.684051398	0.839459612	0.794247107	0.647753133	0.916144851	0.95688683	1.04650344
O14556	26330	GAPDHS	0.028661925	-0.311444173	-0.67328042	-1.384085834	-0.184689238	NA	-0.174167615	NA	-0.715563968	-0.117011213
O14558	126393	HSPB6	-0.52304332	-0.190408669	-0.236112712	-0.256709248	-0.005853005	-0.649757082	-0.202261997	-0.256720547	-0.160425991	-0.140814158
O14559	115703	ARHGAP33	0.69167399	0.562624052	0.442037317	0.482834479	0.947257923	0.560807527	0.375106416	0.657154842	0.735837134	0.531673209
O14561	4706	NDUFAB1	0.753933494	0.650589658	0.74442199	0.7325479	0.716200221	0.666561383	0.678642109	0.511633955	0.586161744	0.711998681
O14562	56061	UBFD1	-0.170959973	0.027937359	-0.124063747	-0.02489244	0.021407924	0.028800294	0.002710033	-0.215051228	-0.045545708	-0.235143306
O14576	1780	DYNC1I1	1.066096122	1.099515742	1.008159437	0.928937898	1.088841018	1.402131809	1.098419522	1.152660575	0.952644388	1.055328821
O14578	11113	CIT	1.001522302	1.134607833	0.844666654	1.150051298	0.888697074	0.93120907	1.193602747	0.888722722	0.931402134	1.014555487
O14579	11316	COPE	-0.100777624	-0.182816925	-0.062384922	-0.148242606	-0.033662587	-0.043307277	-0.015712911	-0.187227473	-0.148478299	-0.111401124
O14593	8625	RFXANK	-0.194303626	-0.059247116	-0.215160324	-0.345486283	-0.14057353	-0.419527065	-0.301455701	-0.911292345	-0.283193824	0.165281187
O14594	1463	NCAN	0.579834445	0.331772307	0.456843124	0.509335319	0.485239008	0.486925211	0.477569123	0.508312416	0.522232761	0.43688501
O14613	10435	CDC42EP2	0.086473994	0.51720604	0.488552993	0.123197741	0.232868075	0.582644202	0.953918811	0.308036781	0.183009601	0.162279467
O14617	8943	AP3D1	0.467193244	0.426809659	0.424192947	0.462035455	0.510934446	0.455809106	0.444188624	0.493641074	0.518103551	0.479150307
O14618	9973	CCS	-0.110187839	-0.037654156	-0.084074676	-0.070691457	-0.32027387	-0.105412254	-0.115384626	-0.083458664	-0.113679726	0.080893957
O14639	3983	ABLIM1	0.332656965	0.304197746	0.298406402	0.306989809	0.544987669	0.290912261	0.415190653	0.264458999	0.380692534	0.483190313
O14640	1855	DVL1	0.225624286	0.385493798	0.083118331	0.228773983	0.034422123	0.246077232	0.249370399	NA	0.227770206	0.119769595
O14641	1856	DVL2	-0.40718836	-0.745569182	-0.584633437	-0.338232202	-0.21751425	-0.874230842	-0.247862894	-0.747565907	-0.883959719	-0.295567666
O14645	7802	DNALI1	-0.441156259	NA	NA	-0.733115624	-0.707492708	0.319447513	-0.370930301	NA	-1.364405713	-0.96957948
O14646	1105	CHD1	-0.305614282	-0.221447	-0.830555804	-0.642348986	-0.392477697	-0.410225175	-0.626163328	-1.061658511	-0.566940623	-0.651862773
O14647	1106	CHD2	-0.076449792	-0.176426446	-0.151511321	-0.116238634	0.059360874	-0.136167005	-0.180571694	0.084729594	0.07413802	0.082255654
O14653	9570	GOSR2	0.159160055	0.083830827	0.231912692	-0.364417182	0.072912469	0.21246256	-0.129885602	0.046887306	0.189848556	0.085345593
O14656	1861	TOR1A	0.019862721	0.17646342	-0.082920677	0.022784793	0.105255231	0.034322293	-0.16896638	0.180325354	0.203431975	0.112234397
O14657	27348	TOR1B	-0.513389684	-0.307240395	-0.152706922	0.08753525	-0.529615768	-0.291295327	-0.370735316	-0.569273104	-0.51234938	-0.349102517
O14662	8675	STX16	0.10352948	0.236810237	0.316143009	0.339432817	0.112602323	0.203022827	0.000316249	0.285592147	0.29604771	0.199348436
O14672	102	ADA10	0.437262508	0.561889421	0.390539058	0.244684678	0.445457666	0.511597455	0.638178276	0.275589836	0.224933398	0.336506693
O14678	5826	ABCD4	-0.938646082	-1.013463831	-0.247236851	-0.832946598	-0.365904766	-0.559192631	-0.460854101	-0.387098852	-0.345680748	-0.384322494
O14681	9538	EI24	0.025972377	0.051187754	-0.035497098	-0.105329988	0.023238217	0.053963591	-0.313936111	-0.047461598	-0.126973539	-0.093973699
O14682	8507	ENC1	0.629422136	0.416285301	0.543555373	0.672840713	0.452353263	NA	0.415369066	0.508114332	0.450196774	0.724007726
O14683	9537	TP53I11	0.388205201	0.526878118	0.273891034	0.416205716	0.047558949	0.119972108	-0.421115719	-0.110929796	0.18096146	0.271009339
O14684	9536	PTGES	-0.18143973	-0.055975178	-0.194650028	0.005855818	-0.17054982	-0.390396898	-0.389292885	-0.112984075	0.173168031	-0.1145993
O14686	8085	KMT2D	0.028250284	0.065702071	0.070009704	0.116550396	0.047677663	0.103235103	-0.100340579	0.111370936	0.004632778	0.137420802
